"001","002","003","004","005","006","007","008","009","010","011"
"420","23-07-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","54","NA"
"420","25-07-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","55","NA"
"420","28-07-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","50","NA"
"420","30-07-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","55","NA"
"420","01-08-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","56","NA"
"420","04-08-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","8","55","NA"
"420","06-08-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","8","48","NA"
"420","10-08-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","9","51","NA"
"420","13-08-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","12","56","NA"
"420","20-08-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","14","65","NA"
"420","22-08-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","13","67","NA"
"420","25-08-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","69","NA"
"420","27-08-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","9","74","NA"
"420","29-08-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","54","NA"
"420","01-09-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","62","NA"
"420","03-09-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","14","87","NA"
"420","08-09-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","12","60","NA"
"420","10-09-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","15","80","NA"
"420","12-09-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","71","NA"
"420","15-09-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","11","78","NA"
"420","17-09-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","15","68","NA"
"420","19-09-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","15","80","NA"
"420","24-09-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","16","63","NA"
"420","26-09-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","13","69","NA"
"420","29-09-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","13","68","NA"
"420","01-10-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","16","79","NA"
"420","03-10-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","11","74","NA"
"420","06-10-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","68","NA"
"420","08-10-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","83","NA"
"420","10-10-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","68","NA"
"420","15-10-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","67","NA"
"420","17-10-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","12","74","NA"
"420","20-10-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","12","103","NA"
"420","24-10-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","13","122","NA"
"420","31-10-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","18","136","NA"
"420","03-11-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","16","127","NA"
"420","05-11-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","16","114","NA"
"420","07-11-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","16","116","NA"
"420","10-11-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","124","NA"
"420","14-11-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","16","136","NA"
"420","17-11-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","15","110","NA"
"420","19-11-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","16","115","NA"
"420","21-11-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","16","113","NA"
"420","24-11-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","16","133","NA"
"420","26-11-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","16","136","NA"
"420","28-11-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","12","114","NA"
"420","01-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","102","NA"
"420","03-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","15","106","NA"
"420","05-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","15","123","NA"
"420","08-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","15","135","NA"
"420","10-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","117","NA"
"420","12-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","15","105","NA"
"420","15-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","117","NA"
"420","17-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","106","NA"
"420","19-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","15","114","NA"
"420","22-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","14","125","NA"
"420","24-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","16","128","NA"
"420","26-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","5","14","131","NA"
"420","29-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","14","99","NA"
"420","30-12-15","Punjab","Naya Nangal","M/s Punjab Alkalis & Chemicals Ltd., Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","13","106","NA"
"421","02-01-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","57","NA"
"421","05-01-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","101","NA"
"421","07-01-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","12","123","NA"
"421","09-01-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","114","NA"
"421","14-01-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","NA","85","NA"
"421","16-01-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","NA","84","NA"
"421","19-01-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","6","13","107","NA"
"421","23-01-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","98","NA"
"421","28-01-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","87","NA"
"421","30-01-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","13","93","NA"
"421","02-02-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","74","NA"
"421","04-02-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","56","NA"
"421","06-02-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","68","NA"
"421","09-02-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","74","NA"
"421","11-02-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","70","NA"
"421","16-02-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","67","NA"
"421","18-02-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","70","NA"
"421","23-02-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","10","73","NA"
"421","27-02-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","4","13","66","NA"
"421","04-03-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","77","NA"
"421","09-03-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","76","NA"
"421","11-03-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","11","64","NA"
"421","18-03-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","57","NA"
"421","20-03-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","50","NA"
"421","25-03-15","Punjab","Naya Nangal","M/s NFL Guest House,Naya Nangal","Punjab State Pollution Control Board","Residential, Rural and other Areas","NA","10","59","NA"
