,Time,AQI
,Sun Mar 20 2016 20:50:00 GMT+0000 (UTC),95
,Mon Mar 21 2016 02:35:00 GMT+0000 (UTC),162
,Mon Mar 21 2016 07:50:00 GMT+0000 (UTC),146
,Mon Mar 21 2016 08:50:00 GMT+0000 (UTC),175
,Mon Mar 21 2016 15:50:00 GMT+0000 (UTC),114
,Mon Mar 21 2016 17:15:00 GMT+0000 (UTC),113
,Mon Mar 21 2016 20:10:00 GMT+0000 (UTC),132
,Mon Mar 21 2016 22:30:00 GMT+0000 (UTC),126
,Tue Mar 22 2016 00:55:00 GMT+0000 (UTC),75
,Tue Mar 22 2016 15:45:00 GMT+0000 (UTC),122
,Tue Mar 22 2016 20:55:00 GMT+0000 (UTC),152
,Wed Mar 23 2016 04:25:00 GMT+0000 (UTC),164
,Wed Mar 23 2016 15:55:00 GMT+0000 (UTC),439
,Wed Mar 23 2016 17:50:00 GMT+0000 (UTC),625
,Thu Mar 24 2016 07:25:00 GMT+0000 (UTC),235
,Fri Mar 25 2016 02:25:00 GMT+0000 (UTC),325
,Fri Mar 25 2016 06:20:00 GMT+0000 (UTC),312
,Fri Mar 25 2016 07:25:00 GMT+0000 (UTC),312
,Fri Mar 25 2016 17:55:00 GMT+0000 (UTC),514
,Fri Mar 25 2016 18:50:00 GMT+0000 (UTC),368
,Sat Mar 26 2016 15:55:00 GMT+0000 (UTC),207
,Sat Mar 26 2016 18:55:00 GMT+0000 (UTC),157
,Sun Mar 27 2016 08:25:00 GMT+0000 (UTC),223
,Sun Mar 27 2016 10:25:00 GMT+0000 (UTC),239
,Sun Mar 27 2016 10:55:00 GMT+0000 (UTC),239
,Sun Mar 27 2016 23:20:00 GMT+0000 (UTC),207
,Mon Mar 28 2016 22:20:00 GMT+0000 (UTC),153
,Mon Mar 28 2016 23:25:00 GMT+0000 (UTC),223
,Tue Mar 29 2016 02:55:00 GMT+0000 (UTC),343
,Mon Apr 04 2016 07:30:00 GMT+0000 (UTC),325
,Thu Apr 07 2016 14:00:00 GMT+0000 (UTC),155
,Thu Apr 07 2016 19:00:00 GMT+0000 (UTC),126
,Fri Apr 08 2016 00:35:00 GMT+0000 (UTC),116
,Fri Apr 08 2016 04:30:00 GMT+0000 (UTC),163
,Fri Apr 08 2016 08:05:00 GMT+0000 (UTC),64
,Fri Apr 08 2016 17:35:00 GMT+0000 (UTC),481
,Fri Apr 08 2016 21:00:00 GMT+0000 (UTC),390
,Sat Apr 09 2016 05:30:00 GMT+0000 (UTC),163
,Sat Apr 09 2016 14:35:00 GMT+0000 (UTC),197
,Sat Apr 09 2016 19:00:00 GMT+0000 (UTC),137
,Sun Apr 10 2016 04:00:00 GMT+0000 (UTC),312
,Sun Apr 10 2016 07:35:00 GMT+0000 (UTC),301
,Tue Apr 12 2016 03:05:00 GMT+0000 (UTC),583
,Thu Apr 14 2016 15:00:00 GMT+0000 (UTC),453
,Thu Apr 14 2016 22:00:00 GMT+0000 (UTC),332
,Fri Apr 15 2016 09:00:00 GMT+0000 (UTC),277
,Fri Apr 15 2016 10:05:00 GMT+0000 (UTC),299
,Fri Apr 15 2016 13:30:00 GMT+0000 (UTC),166
,Mon Apr 18 2016 10:00:00 GMT+0000 (UTC),199
,Mon Apr 18 2016 12:00:00 GMT+0000 (UTC),167
,Mon Apr 18 2016 15:00:00 GMT+0000 (UTC),256
,Mon Apr 18 2016 18:30:00 GMT+0000 (UTC),260
,Mon Apr 18 2016 20:05:00 GMT+0000 (UTC),408
,Mon Apr 18 2016 23:30:00 GMT+0000 (UTC),324
,Tue Apr 19 2016 15:30:00 GMT+0000 (UTC),439
,Tue Apr 19 2016 20:00:00 GMT+0000 (UTC),253
,Wed Apr 20 2016 07:00:00 GMT+0000 (UTC),325
,Wed Apr 20 2016 14:30:00 GMT+0000 (UTC),346
,Wed Apr 20 2016 15:05:00 GMT+0000 (UTC),346
,Wed Apr 20 2016 20:30:00 GMT+0000 (UTC),270
,Wed Apr 20 2016 22:30:00 GMT+0000 (UTC),213
,Wed Apr 20 2016 23:35:00 GMT+0000 (UTC),170
,Thu Apr 21 2016 17:30:00 GMT+0000 (UTC),313
,Thu Apr 21 2016 21:25:00 GMT+0000 (UTC),323
,Thu Apr 21 2016 21:50:00 GMT+0000 (UTC),430
,Fri Apr 22 2016 20:00:00 GMT+0000 (UTC),183
,Sun Apr 24 2016 13:30:00 GMT+0000 (UTC),140
,Sun Apr 24 2016 16:00:00 GMT+0000 (UTC),201
,Sun Apr 24 2016 18:30:00 GMT+0000 (UTC),499
,Sun Apr 24 2016 19:30:00 GMT+0000 (UTC),373
,Sun Apr 24 2016 20:30:00 GMT+0000 (UTC),348
,Mon Apr 25 2016 01:30:00 GMT+0000 (UTC),385
,Mon Apr 25 2016 18:00:00 GMT+0000 (UTC),605
,Tue Apr 26 2016 19:30:00 GMT+0000 (UTC),424
,Wed Apr 27 2016 02:00:00 GMT+0000 (UTC),501
,Wed Apr 27 2016 10:05:00 GMT+0000 (UTC),319
,Wed Apr 27 2016 18:30:00 GMT+0000 (UTC),429
,Wed Apr 27 2016 19:00:00 GMT+0000 (UTC),491
,Wed Apr 27 2016 22:00:00 GMT+0000 (UTC),480
,Thu Apr 28 2016 03:45:00 GMT+0000 (UTC),1048
,Thu Apr 28 2016 04:30:00 GMT+0000 (UTC),900
,Thu Apr 28 2016 05:05:00 GMT+0000 (UTC),900
,Fri Apr 29 2016 13:30:00 GMT+0000 (UTC),204
,Wed May 04 2016 19:00:00 GMT+0000 (UTC),267
,Wed May 04 2016 22:30:00 GMT+0000 (UTC),204
,Thu May 05 2016 12:55:00 GMT+0000 (UTC),210
,Thu May 05 2016 15:55:00 GMT+0000 (UTC),138
,Thu May 05 2016 18:15:00 GMT+0000 (UTC),149
,Thu May 05 2016 22:05:00 GMT+0000 (UTC),92
,Thu May 05 2016 23:45:00 GMT+0000 (UTC),100
,Fri May 06 2016 03:45:00 GMT+0000 (UTC),170
,Fri May 06 2016 10:45:00 GMT+0000 (UTC),193
,Fri May 06 2016 17:15:00 GMT+0000 (UTC),300
,Fri May 06 2016 18:45:00 GMT+0000 (UTC),306
,Fri May 06 2016 19:45:00 GMT+0000 (UTC),318
,Sun May 08 2016 03:20:00 GMT+0000 (UTC),322
,Sun May 08 2016 07:20:00 GMT+0000 (UTC),290
,Sun May 08 2016 18:50:00 GMT+0000 (UTC),227
,Sun May 08 2016 20:40:00 GMT+0000 (UTC),309
,Sun May 08 2016 23:20:00 GMT+0000 (UTC),143
,Mon May 09 2016 15:40:00 GMT+0000 (UTC),387
,Mon May 09 2016 16:20:00 GMT+0000 (UTC),387
,Mon May 09 2016 21:50:00 GMT+0000 (UTC),163
,Tue May 10 2016 05:20:00 GMT+0000 (UTC),243
,Thu May 12 2016 11:05:00 GMT+0000 (UTC),163
,Thu May 12 2016 15:35:00 GMT+0000 (UTC),270
,Fri May 13 2016 09:05:00 GMT+0000 (UTC),147
,Fri May 13 2016 22:00:00 GMT+0000 (UTC),109
,Sat May 14 2016 07:25:00 GMT+0000 (UTC),315
,Mon May 16 2016 05:05:00 GMT+0000 (UTC),303
,Mon May 16 2016 06:30:00 GMT+0000 (UTC),303
,Tue May 17 2016 11:00:00 GMT+0000 (UTC),266
,Tue May 17 2016 19:00:00 GMT+0000 (UTC),312
,Wed May 18 2016 00:30:00 GMT+0000 (UTC),323
,Mon Oct 17 2016 19:30:00 GMT+0000 (UTC),210
,Mon Oct 17 2016 09:30:00 GMT+0000 (UTC),322
,Mon Nov 21 2016 13:10:00 GMT+0000 (UTC),317
,Sat Oct 01 2016 08:30:00 GMT+0000 (UTC),253
,Sat Oct 29 2016 10:00:00 GMT+0000 (UTC),446
,Tue Sep 27 2016 12:00:00 GMT+0000 (UTC),90
,Tue Dec 06 2016 21:50:00 GMT+0000 (UTC),500
,Thu May 19 2016 16:55:00 GMT+0000 (UTC),263
,Thu May 19 2016 23:00:00 GMT+0000 (UTC),160
,Fri May 20 2016 13:00:00 GMT+0000 (UTC),161
,Sat May 21 2016 07:30:00 GMT+0000 (UTC),280
,Sat May 21 2016 15:00:00 GMT+0000 (UTC),227
,Sat May 21 2016 18:00:00 GMT+0000 (UTC),149
,Sat May 21 2016 19:00:00 GMT+0000 (UTC),135
,Sat May 21 2016 22:30:00 GMT+0000 (UTC),86
,Sat May 21 2016 23:00:00 GMT+0000 (UTC),86
,Sun May 22 2016 03:00:00 GMT+0000 (UTC),114
,Sun May 22 2016 09:55:00 GMT+0000 (UTC),368
,Sun May 22 2016 14:30:00 GMT+0000 (UTC),391
,Sun May 22 2016 16:25:00 GMT+0000 (UTC),308
,Sun May 22 2016 17:00:00 GMT+0000 (UTC),326
,Sun May 22 2016 21:35:00 GMT+0000 (UTC),173
,Mon May 23 2016 12:30:00 GMT+0000 (UTC),157
,Mon May 23 2016 17:30:00 GMT+0000 (UTC),53
,Tue May 24 2016 00:00:00 GMT+0000 (UTC),61
,Tue May 24 2016 03:00:00 GMT+0000 (UTC),120
,Tue May 24 2016 07:00:00 GMT+0000 (UTC),105
,Tue May 24 2016 14:30:00 GMT+0000 (UTC),182
,Tue May 24 2016 15:00:00 GMT+0000 (UTC),182
,Wed May 25 2016 03:30:00 GMT+0000 (UTC),312
,Wed May 25 2016 04:25:00 GMT+0000 (UTC),312
,Wed May 25 2016 06:30:00 GMT+0000 (UTC),217
,Wed May 25 2016 12:00:00 GMT+0000 (UTC),523
,Wed May 25 2016 18:00:00 GMT+0000 (UTC),297
,Wed May 25 2016 23:25:00 GMT+0000 (UTC),173
,Thu May 26 2016 01:30:00 GMT+0000 (UTC),197
,Thu May 26 2016 05:30:00 GMT+0000 (UTC),280
,Thu May 26 2016 13:30:00 GMT+0000 (UTC),590
,Thu May 26 2016 14:00:00 GMT+0000 (UTC),590
,Thu May 26 2016 17:00:00 GMT+0000 (UTC),713
,Fri May 27 2016 04:30:00 GMT+0000 (UTC),755
,Fri May 27 2016 05:20:00 GMT+0000 (UTC),755
,Fri May 27 2016 18:30:00 GMT+0000 (UTC),113
,Sat May 28 2016 01:00:00 GMT+0000 (UTC),471
,Mon May 30 2016 09:55:00 GMT+0000 (UTC),141
,Tue May 31 2016 01:20:00 GMT+0000 (UTC),147
,Tue May 31 2016 03:30:00 GMT+0000 (UTC),180
,Tue May 31 2016 09:00:00 GMT+0000 (UTC),166
,Tue May 31 2016 17:30:00 GMT+0000 (UTC),114
,Tue May 31 2016 20:30:00 GMT+0000 (UTC),167
,Tue May 31 2016 21:35:00 GMT+0000 (UTC),110
,Wed Jun 01 2016 16:30:00 GMT+0000 (UTC),127
,Thu Jun 02 2016 06:55:00 GMT+0000 (UTC),304
,Thu Jun 02 2016 07:20:00 GMT+0000 (UTC),304
,Thu Jun 02 2016 08:25:00 GMT+0000 (UTC),254
,Mon Jun 06 2016 10:05:00 GMT+0000 (UTC),499
,Mon Jun 06 2016 16:30:00 GMT+0000 (UTC),223
,Tue Jun 07 2016 09:55:00 GMT+0000 (UTC),161
,Tue Jun 07 2016 11:25:00 GMT+0000 (UTC),256
,Wed Jun 08 2016 15:00:00 GMT+0000 (UTC),175
,Wed Jun 08 2016 21:30:00 GMT+0000 (UTC),150
,Thu Jun 09 2016 03:30:00 GMT+0000 (UTC),160
,Thu Jun 09 2016 04:30:00 GMT+0000 (UTC),171
,Sat Jun 11 2016 06:35:00 GMT+0000 (UTC),120
,Sat Jun 11 2016 19:30:00 GMT+0000 (UTC),130
,Sat Jun 11 2016 22:30:00 GMT+0000 (UTC),105
,Sun Jun 12 2016 03:30:00 GMT+0000 (UTC),308
,Sun Jun 12 2016 04:00:00 GMT+0000 (UTC),308
,Sun Jun 12 2016 17:05:00 GMT+0000 (UTC),223
,Sun Jun 12 2016 22:25:00 GMT+0000 (UTC),213
,Mon Jun 13 2016 05:35:00 GMT+0000 (UTC),246
,Mon Jun 13 2016 07:05:00 GMT+0000 (UTC),419
,Mon Jun 13 2016 08:05:00 GMT+0000 (UTC),415
,Mon Jun 13 2016 14:25:00 GMT+0000 (UTC),505
,Tue Jun 14 2016 21:05:00 GMT+0000 (UTC),318
,Wed Jun 15 2016 00:50:00 GMT+0000 (UTC),321
,Wed Jun 15 2016 08:05:00 GMT+0000 (UTC),435
,Wed Jun 15 2016 09:35:00 GMT+0000 (UTC),346
,Wed Jun 15 2016 10:35:00 GMT+0000 (UTC),388
,Thu Jun 16 2016 02:30:00 GMT+0000 (UTC),130
,Thu Jun 16 2016 03:35:00 GMT+0000 (UTC),107
,Thu Jun 16 2016 06:05:00 GMT+0000 (UTC),123
,Fri Jun 17 2016 15:25:00 GMT+0000 (UTC),129
,Fri Jun 17 2016 16:55:00 GMT+0000 (UTC),318
,Sat Jun 18 2016 12:30:00 GMT+0000 (UTC),139
,Sun Jun 19 2016 07:00:00 GMT+0000 (UTC),79
,Sun Jun 19 2016 09:30:00 GMT+0000 (UTC),101
,Sun Jun 19 2016 21:20:00 GMT+0000 (UTC),68
,Mon Jun 20 2016 01:30:00 GMT+0000 (UTC),157
,Mon Jun 20 2016 14:00:00 GMT+0000 (UTC),111
,Tue Jun 21 2016 10:30:00 GMT+0000 (UTC),101
,Wed Jun 22 2016 05:30:00 GMT+0000 (UTC),65
,Fri Jun 24 2016 16:30:00 GMT+0000 (UTC),430
,Sat Jun 25 2016 11:30:00 GMT+0000 (UTC),125
,Wed Jun 29 2016 17:30:00 GMT+0000 (UTC),186
,Thu Jun 30 2016 05:30:00 GMT+0000 (UTC),70
,Thu Jun 30 2016 10:05:00 GMT+0000 (UTC),88
,Thu Jun 30 2016 14:30:00 GMT+0000 (UTC),105
,Thu Jun 30 2016 15:00:00 GMT+0000 (UTC),105
,Thu Jun 30 2016 18:50:00 GMT+0000 (UTC),123
,Thu Jun 30 2016 23:25:00 GMT+0000 (UTC),31
,Fri Jul 01 2016 13:50:00 GMT+0000 (UTC),85
,Fri Jul 01 2016 20:55:00 GMT+0000 (UTC),80
,Sat Jul 02 2016 14:55:00 GMT+0000 (UTC),110
,Sat Jul 02 2016 15:25:00 GMT+0000 (UTC),97
,Sat Jul 02 2016 19:25:00 GMT+0000 (UTC),133
,Sat Jul 02 2016 19:55:00 GMT+0000 (UTC),137
,Mon Jul 04 2016 03:25:00 GMT+0000 (UTC),133
,Mon Jul 04 2016 04:25:00 GMT+0000 (UTC),75
,Tue Jul 05 2016 01:25:00 GMT+0000 (UTC),101
,Tue Jul 05 2016 02:55:00 GMT+0000 (UTC),250
,Tue Jul 05 2016 03:55:00 GMT+0000 (UTC),190
,Tue Jul 05 2016 05:25:00 GMT+0000 (UTC),160
,Tue Jul 05 2016 13:25:00 GMT+0000 (UTC),126
,Tue Jul 05 2016 17:30:00 GMT+0000 (UTC),340
,Tue Jul 05 2016 22:35:00 GMT+0000 (UTC),83
,Thu Jul 07 2016 12:00:00 GMT+0000 (UTC),80
,Thu Jul 07 2016 22:30:00 GMT+0000 (UTC),89
,Fri Jul 08 2016 10:05:00 GMT+0000 (UTC),82
,Sat Jul 09 2016 05:25:00 GMT+0000 (UTC),117
,Sun Jul 10 2016 05:00:00 GMT+0000 (UTC),92
,Sun Jul 10 2016 20:30:00 GMT+0000 (UTC),81
,Mon Jul 11 2016 00:00:00 GMT+0000 (UTC),59
,Mon Jul 11 2016 06:55:00 GMT+0000 (UTC),58
,Mon Jul 11 2016 08:35:00 GMT+0000 (UTC),92
,Mon Jul 11 2016 16:00:00 GMT+0000 (UTC),85
,Mon Jul 11 2016 21:30:00 GMT+0000 (UTC),51
,Tue Jul 12 2016 03:30:00 GMT+0000 (UTC),81
,Tue Jul 12 2016 22:25:00 GMT+0000 (UTC),126
,Wed Jul 13 2016 00:20:00 GMT+0000 (UTC),109
,Thu Jul 21 2016 03:10:00 GMT+0000 (UTC),167
,Mon Jul 25 2016 09:20:00 GMT+0000 (UTC),213
,Thu Jul 28 2016 08:30:00 GMT+0000 (UTC),89
,Thu Jul 28 2016 14:20:00 GMT+0000 (UTC),89
,Thu Jul 28 2016 15:00:00 GMT+0000 (UTC),95
,Thu Jul 28 2016 19:30:00 GMT+0000 (UTC),98
,Fri Jul 29 2016 06:05:00 GMT+0000 (UTC),105
,Sat Jul 30 2016 03:00:00 GMT+0000 (UTC),50
,Sat Jul 30 2016 03:30:00 GMT+0000 (UTC),55
,Sat Jul 30 2016 10:50:00 GMT+0000 (UTC),75
,Sun Jul 31 2016 13:40:00 GMT+0000 (UTC),67
,Sun Jul 31 2016 19:10:00 GMT+0000 (UTC),69
,Mon Aug 01 2016 00:40:00 GMT+0000 (UTC),40
,Mon Aug 01 2016 17:40:00 GMT+0000 (UTC),80
,Mon Aug 01 2016 18:40:00 GMT+0000 (UTC),79
,Tue Aug 02 2016 06:40:00 GMT+0000 (UTC),52
,Tue Aug 02 2016 23:10:00 GMT+0000 (UTC),62
,Wed Aug 03 2016 02:10:00 GMT+0000 (UTC),85
,Thu Dec 15 2016 04:20:00 GMT+0000 (UTC),332
,Mon Dec 12 2016 15:20:00 GMT+0000 (UTC),158
,Fri Nov 18 2016 17:40:00 GMT+0000 (UTC),223
,Tue Nov 22 2016 11:50:00 GMT+0000 (UTC),287
,Sat Oct 15 2016 17:00:00 GMT+0000 (UTC),194
,Thu Sep 01 2016 14:35:00 GMT+0000 (UTC),109
,Fri Sep 02 2016 07:05:00 GMT+0000 (UTC),90
,Fri Sep 02 2016 08:35:00 GMT+0000 (UTC),92
,Fri Sep 02 2016 17:05:00 GMT+0000 (UTC),169
,Sat Sep 03 2016 01:35:00 GMT+0000 (UTC),74
,Sat Sep 03 2016 09:35:00 GMT+0000 (UTC),130
,Sat Sep 03 2016 17:35:00 GMT+0000 (UTC),177
,Sun Sep 04 2016 13:05:00 GMT+0000 (UTC),177
,Sun Sep 04 2016 18:35:00 GMT+0000 (UTC),113
,Sun Sep 04 2016 22:35:00 GMT+0000 (UTC),59
,Sun Sep 04 2016 23:05:00 GMT+0000 (UTC),59
,Mon Sep 05 2016 00:05:00 GMT+0000 (UTC),70
,Mon Sep 05 2016 10:05:00 GMT+0000 (UTC),137
,Mon Sep 05 2016 21:35:00 GMT+0000 (UTC),85
,Mon Sep 05 2016 22:05:00 GMT+0000 (UTC),85
,Tue Sep 06 2016 04:35:00 GMT+0000 (UTC),261
,Tue Sep 06 2016 11:35:00 GMT+0000 (UTC),123
,Tue Sep 06 2016 16:35:00 GMT+0000 (UTC),127
,Tue Sep 06 2016 17:00:00 GMT+0000 (UTC),127
,Tue Sep 06 2016 17:30:00 GMT+0000 (UTC),112
,Wed Sep 07 2016 01:05:00 GMT+0000 (UTC),73
,Wed Sep 07 2016 05:30:00 GMT+0000 (UTC),175
,Wed Sep 07 2016 10:35:00 GMT+0000 (UTC),150
,Wed Sep 07 2016 17:05:00 GMT+0000 (UTC),193
,Wed Sep 07 2016 19:35:00 GMT+0000 (UTC),170
,Thu Sep 08 2016 09:55:00 GMT+0000 (UTC),131
,Fri Sep 09 2016 11:35:00 GMT+0000 (UTC),131
,Fri Sep 09 2016 19:35:00 GMT+0000 (UTC),133
,Sat Sep 10 2016 00:35:00 GMT+0000 (UTC),60
,Sat Sep 10 2016 12:35:00 GMT+0000 (UTC),220
,Sun Sep 11 2016 00:35:00 GMT+0000 (UTC),63
,Sun Sep 11 2016 03:35:00 GMT+0000 (UTC),73
,Sun Sep 11 2016 15:35:00 GMT+0000 (UTC),141
,Mon Sep 12 2016 05:05:00 GMT+0000 (UTC),227
,Mon Sep 12 2016 06:35:00 GMT+0000 (UTC),167
,Mon Sep 12 2016 19:05:00 GMT+0000 (UTC),177
,Tue Sep 13 2016 05:05:00 GMT+0000 (UTC),155
,Tue Sep 13 2016 18:30:00 GMT+0000 (UTC),260
,Tue Sep 13 2016 22:00:00 GMT+0000 (UTC),48
,Wed Sep 14 2016 01:35:00 GMT+0000 (UTC),119
,Wed Sep 14 2016 17:00:00 GMT+0000 (UTC),304
,Wed Sep 14 2016 20:35:00 GMT+0000 (UTC),273
,Thu Sep 15 2016 00:00:00 GMT+0000 (UTC),95
,Thu Sep 15 2016 01:00:00 GMT+0000 (UTC),118
,Thu Sep 15 2016 02:00:00 GMT+0000 (UTC),177
,Thu Sep 15 2016 05:30:00 GMT+0000 (UTC),125
,Thu Sep 15 2016 08:00:00 GMT+0000 (UTC),110
,Thu Sep 15 2016 11:30:00 GMT+0000 (UTC),140
,Fri Sep 16 2016 02:30:00 GMT+0000 (UTC),277
,Fri Sep 16 2016 05:30:00 GMT+0000 (UTC),147
,Fri Sep 16 2016 07:00:00 GMT+0000 (UTC),101
,Fri Sep 16 2016 13:00:00 GMT+0000 (UTC),243
,Sat Sep 17 2016 08:00:00 GMT+0000 (UTC),125
,Sat Sep 17 2016 17:00:00 GMT+0000 (UTC),303
,Sat Sep 17 2016 23:30:00 GMT+0000 (UTC),117
,Sun Sep 18 2016 06:00:00 GMT+0000 (UTC),103
,Sun Sep 18 2016 08:30:00 GMT+0000 (UTC),123
,Sun Sep 18 2016 13:30:00 GMT+0000 (UTC),187
,Mon Sep 19 2016 01:30:00 GMT+0000 (UTC),124
,Mon Sep 19 2016 12:30:00 GMT+0000 (UTC),326
,Mon Sep 19 2016 20:00:00 GMT+0000 (UTC),301
,Mon Sep 19 2016 23:35:00 GMT+0000 (UTC),102
,Tue Sep 20 2016 05:30:00 GMT+0000 (UTC),267
,Tue Sep 20 2016 13:35:00 GMT+0000 (UTC),210
,Tue Sep 20 2016 19:35:00 GMT+0000 (UTC),308
,Tue Sep 20 2016 21:00:00 GMT+0000 (UTC),308
,Tue Sep 20 2016 22:05:00 GMT+0000 (UTC),263
,Tue Sep 20 2016 23:30:00 GMT+0000 (UTC),113
,Wed Sep 21 2016 03:00:00 GMT+0000 (UTC),303
,Wed Sep 21 2016 11:35:00 GMT+0000 (UTC),164
,Wed Sep 21 2016 23:35:00 GMT+0000 (UTC),50
,Thu Sep 22 2016 17:05:00 GMT+0000 (UTC),68
,Thu Sep 22 2016 21:05:00 GMT+0000 (UTC),74
,Fri Sep 23 2016 07:30:00 GMT+0000 (UTC),77
,Sun Sep 25 2016 03:05:00 GMT+0000 (UTC),123
,Sun Sep 25 2016 05:05:00 GMT+0000 (UTC),107
,Sun Sep 25 2016 15:35:00 GMT+0000 (UTC),159
,Sun Sep 25 2016 19:05:00 GMT+0000 (UTC),253
,Mon Sep 26 2016 05:35:00 GMT+0000 (UTC),246
,Mon Sep 26 2016 17:05:00 GMT+0000 (UTC),321
,Mon Sep 26 2016 23:35:00 GMT+0000 (UTC),70
,Tue Sep 27 2016 04:35:00 GMT+0000 (UTC),86
,Tue Sep 27 2016 08:35:00 GMT+0000 (UTC),91
,Thu Sep 29 2016 17:15:00 GMT+0000 (UTC),116
,Thu Sep 29 2016 23:45:00 GMT+0000 (UTC),70
,Fri Sep 30 2016 00:45:00 GMT+0000 (UTC),94
,Fri Sep 30 2016 06:15:00 GMT+0000 (UTC),100
,Fri Sep 30 2016 23:05:00 GMT+0000 (UTC),257
,Sat Oct 01 2016 03:35:00 GMT+0000 (UTC),153
,Sat Oct 01 2016 06:05:00 GMT+0000 (UTC),177
,Sat Oct 01 2016 07:35:00 GMT+0000 (UTC),111
,Sat Oct 01 2016 12:35:00 GMT+0000 (UTC),230
,Sat Oct 01 2016 18:05:00 GMT+0000 (UTC),287
,Sun Oct 02 2016 14:35:00 GMT+0000 (UTC),348
,Mon Oct 03 2016 05:35:00 GMT+0000 (UTC),140
,Mon Oct 03 2016 10:35:00 GMT+0000 (UTC),170
,Tue Oct 04 2016 15:05:00 GMT+0000 (UTC),92
,Thu Oct 06 2016 05:40:00 GMT+0000 (UTC),139
,Thu Oct 06 2016 22:05:00 GMT+0000 (UTC),193
,Sun Oct 09 2016 15:55:00 GMT+0000 (UTC),290
,Sun Oct 09 2016 18:35:00 GMT+0000 (UTC),321
,Wed Oct 12 2016 13:35:00 GMT+0000 (UTC),277
,Wed Oct 12 2016 18:35:00 GMT+0000 (UTC),317
,Thu Oct 13 2016 01:05:00 GMT+0000 (UTC),124
,Thu Oct 13 2016 02:05:00 GMT+0000 (UTC),157
,Thu Oct 13 2016 17:05:00 GMT+0000 (UTC),343
,Thu Oct 13 2016 23:35:00 GMT+0000 (UTC),147
,Fri Oct 14 2016 04:35:00 GMT+0000 (UTC),227
,Fri Oct 14 2016 08:05:00 GMT+0000 (UTC),166
,Fri Oct 14 2016 18:05:00 GMT+0000 (UTC),348
,Sat Oct 15 2016 08:35:00 GMT+0000 (UTC),316
,Sat Oct 15 2016 13:05:00 GMT+0000 (UTC),306
,Sat Oct 15 2016 20:05:00 GMT+0000 (UTC),354
,Sun Oct 16 2016 02:05:00 GMT+0000 (UTC),240
,Sun Oct 16 2016 09:05:00 GMT+0000 (UTC),276
,Sun Oct 16 2016 10:05:00 GMT+0000 (UTC),239
,Sun Oct 16 2016 14:05:00 GMT+0000 (UTC),210
,Mon Oct 17 2016 00:05:00 GMT+0000 (UTC),277
,Mon Oct 17 2016 09:35:00 GMT+0000 (UTC),215
,Mon Oct 17 2016 14:05:00 GMT+0000 (UTC),354
,Tue Oct 18 2016 05:35:00 GMT+0000 (UTC),320
,Tue Oct 18 2016 14:05:00 GMT+0000 (UTC),481
,Tue Oct 18 2016 18:50:00 GMT+0000 (UTC),371
,Wed Oct 19 2016 04:05:00 GMT+0000 (UTC),343
,Wed Oct 19 2016 09:35:00 GMT+0000 (UTC),144
,Wed Oct 19 2016 17:05:00 GMT+0000 (UTC),558
,Wed Oct 19 2016 22:05:00 GMT+0000 (UTC),332
,Thu Oct 20 2016 06:05:00 GMT+0000 (UTC),375
,Fri Oct 21 2016 05:35:00 GMT+0000 (UTC),333
,Fri Oct 21 2016 15:00:00 GMT+0000 (UTC),711
,Fri Oct 21 2016 15:35:00 GMT+0000 (UTC),575
,Fri Oct 21 2016 20:25:00 GMT+0000 (UTC),342
,Sat Oct 22 2016 03:35:00 GMT+0000 (UTC),329
,Sat Oct 22 2016 06:30:00 GMT+0000 (UTC),289
,Sun Oct 23 2016 18:05:00 GMT+0000 (UTC),391
,Mon Oct 24 2016 04:30:00 GMT+0000 (UTC),571
,Wed Oct 26 2016 12:35:00 GMT+0000 (UTC),350
,Fri Oct 28 2016 21:25:00 GMT+0000 (UTC),598
,Sat Oct 29 2016 17:20:00 GMT+0000 (UTC),638
,Sat Oct 01 2016 11:30:00 GMT+0000 (UTC),138
,Sun Oct 16 2016 17:30:00 GMT+0000 (UTC),111
,Sun Oct 23 2016 07:00:00 GMT+0000 (UTC),333
,Tue Dec 06 2016 06:50:00 GMT+0000 (UTC),279
,Sun Nov 13 2016 03:30:00 GMT+0000 (UTC),327
,Sat Nov 26 2016 11:20:00 GMT+0000 (UTC),191
,Sun Nov 20 2016 15:30:00 GMT+0000 (UTC),320
,Sat Dec 17 2016 19:20:00 GMT+0000 (UTC),351
,Tue Nov 22 2016 13:10:00 GMT+0000 (UTC),301
,Fri Oct 14 2016 16:00:00 GMT+0000 (UTC),168
,Wed Nov 16 2016 10:30:00 GMT+0000 (UTC),500
,Tue Nov 01 2016 20:30:00 GMT+0000 (UTC),500
,Tue Dec 06 2016 16:50:00 GMT+0000 (UTC),500
,Sun Dec 25 2016 18:50:00 GMT+0000 (UTC),414
,Thu Dec 29 2016 05:50:00 GMT+0000 (UTC),724
,Thu Oct 27 2016 01:30:00 GMT+0000 (UTC),478
,Thu Oct 13 2016 07:00:00 GMT+0000 (UTC),133
,Wed Oct 19 2016 18:30:00 GMT+0000 (UTC),144
,Mon Sep 26 2016 22:00:00 GMT+0000 (UTC),315
,Mon Dec 12 2016 05:50:00 GMT+0000 (UTC),410
,Tue Nov 01 2016 11:30:00 GMT+0000 (UTC),500
,Mon Oct 03 2016 22:30:00 GMT+0000 (UTC),365
